HP_ID,n_direct_trips,all_direct_transitions_resolved,first_origin_activity,has_source_unknown_purpose,has_unresolved_return,chain_coverage_status,full_functional_day_sequence_eligible
65968641.0,3,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
65968642.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
65968643.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
66082881.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
66082882.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
67247951.0,3,False,NON_HOME_UNKNOWN,False,True,DIRECT_REPORTED_CHAIN_COMPLETE,False
67318951.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
67572661.0,5,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
67585991.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
68439591.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
68459211.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
68763942.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
68763944.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
69110301.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
69160461.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
69548641.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
69548642.0,4,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
70030861.0,4,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
70155271.0,2,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
70242911.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
70340951.0,2,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
70677151.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
70709061.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
70829541.0,4,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
70829542.0,6,False,HOME,True,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
70936031.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
71091571.0,9,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
71758851.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72285711.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72285712.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72531301.0,2,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
72531302.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72531303.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72531304.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72585141.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72585142.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72933492.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
72992151.0,7,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
72992153.0,1,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
73027631.0,4,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
73102031.0,3,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
74168021.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
74908381.0,2,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
75181821.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75181822.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75181823.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75181824.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75181825.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75181826.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75566901.0,7,False,HOME,False,True,DIRECT_REPORTED_CHAIN_COMPLETE,False
75566902.0,4,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
75957811.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
75957812.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76153071.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76153072.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76159741.0,3,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
76799921.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76799922.0,3,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
76799923.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76799924.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76815841.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
76815842.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
77188661.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
77302451.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
77302452.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
77302453.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
77802541.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78118181.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78118182.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78216331.0,2,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
78534231.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78534232.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
78534233.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78534234.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78632901.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78632902.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78632903.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
78632905.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
79066631.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
79066632.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
79514231.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
79514232.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
79847641.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
79847642.0,4,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
79847643.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
80076551.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
80360381.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
80360382.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
80360383.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
80360384.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
81184831.0,12,True,HOME,False,False,MIXED_DIRECT_RBW_PLUS_UNDETAILED,False
81613021.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
81613022.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82037271.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82037272.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82037273.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82037274.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82037275.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82050941.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82050942.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82086991.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82086992.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82086993.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82115501.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82141471.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82141472.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82141473.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82141474.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82221961.0,4,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82221962.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82227481.0,2,False,UNKNOWN,False,False,MIXED_DIRECT_RBW_UNTIMED,False
82227482.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82227483.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82227484.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82241901.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82305991.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82310842.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82333741.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82370241.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82400961.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82400962.0,4,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82432971.0,9,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82432972.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82455741.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82464641.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82510641.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82519501.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82534941.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82534942.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82534943.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82534944.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82590901.0,3,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
82591991.0,6,False,HOME,False,True,DIRECT_REPORTED_CHAIN_COMPLETE,False
82591992.0,8,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82591993.0,6,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82708291.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82708292.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82716051.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82716052.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82716053.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82735701.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82735702.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82735703.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82735704.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82755651.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82755652.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82755653.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82844551.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82848122.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82848831.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82852851.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82864081.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82864082.0,5,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
82913541.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82913542.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82918631.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82951571.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82974811.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82974812.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82988631.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82988632.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82988633.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
82988634.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83011191.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83028951.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83028952.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83089601.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83114021.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83114242.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83128011.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83130831.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83211211.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83255901.0,2,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83255902.0,2,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83272271.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83304621.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83304622.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83308141.0,11,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
83308142.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83345291.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83345292.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83363331.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83366251.0,2,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83366451.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83383411.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83383412.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83383413.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83383414.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83411691.0,4,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
83453781.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83479291.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83481081.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83492632.0,12,True,HOME,False,False,DIRECT_ROWS_ADDITIONAL_COUNT_UNKNOWN,False
83508601.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83539251.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83539252.0,3,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83571361.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83596961.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83606701.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83606702.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83606703.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83608251.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83614231.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83614232.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83624631.0,4,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83624632.0,4,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83656521.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83660261.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83704501.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83704502.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83704503.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83704504.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83746181.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83748891.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83772071.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83803591.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83807841.0,2,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
83807842.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83807843.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83818831.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83818833.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83886601.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83886602.0,9,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83896271.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83907101.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83912171.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83938331.0,4,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
83965971.0,7,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83965972.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83965973.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83990931.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83995761.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
83995762.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84005001.0,2,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
84005003.0,3,False,HOME,True,False,MIXED_DIRECT_RBW_UNTIMED,False
84010661.0,6,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
84016221.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84016222.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84063941.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84216921.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84216922.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84244441.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84244442.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84244443.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84244444.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84256941.0,4,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
84256942.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84256943.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84256944.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84256945.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84308261.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84308871.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84308872.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84396841.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84428171.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84442631.0,1,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
84452541.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84452542.0,1,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84518461.0,5,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
84543541.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84559081.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84618781.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84620091.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
84648171.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84712271.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84712272.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84712273.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84712274.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84740161.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84834021.0,2,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
84862331.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84870271.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84883861.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84888031.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84891861.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84925701.0,4,True,HOME,False,False,MIXED_DIRECT_RBW_UNTIMED,False
84925702.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84956931.0,4,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84959431.0,11,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
84983471.0,5,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85001981.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85006081.0,2,False,NON_HOME_UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
85006082.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85066061.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85066062.0,6,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85066063.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85066064.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85105551.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85105552.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85124241.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85124242.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85124243.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85124244.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85124245.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85131751.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85150561.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85150562.0,2,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85152401.0,4,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
85152402.0,5,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
85159702.0,7,False,HOME,True,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
85206261.0,3,True,HOME,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,True
85209651.0,2,False,UNKNOWN,False,False,DIRECT_REPORTED_CHAIN_COMPLETE,False
